時間,裝置,溫度(°C),酸鹼(pH),溶解(ppm),TDS(EC)(ppm),導電(mS/cm),濁度(NTU),光照(lx),CO2_B(ppm),CO2_C(ppm)
2026-05-08 3:51:21,UNO_01,23,9.446075,929,6597,10.1499,173.5513,2253.333,-2,638
2026-05-08 3:51:33,UNO_01,22.9375,9.3859,930,6610,10.17,156.9888,2255.833,-2,637
2026-05-08 3:51:46,UNO_01,23,9.377179,930,6863,10.55895,660.6841,2256.667,-2,640
2026-05-08 3:51:59,UNO_01,23,9.473981,988,6599,10.15253,180.5103,2264.167,-2,640
2026-05-08 3:52:11,UNO_01,22.9375,9.375435,931,6607,10.16605,184.854,2264.167,-2,640
2026-05-08 3:52:24,UNO_01,22.9375,9.371074,932,6603,10.15947,617.7153,2263.333,-2,635
2026-05-08 3:52:37,UNO_01,22.9375,9.462644,1053,6706,10.31749,162.2251,2262.5,-2,631
2026-05-08 3:52:50,UNO_01,22.9375,9.363226,931,6607,10.16473,177.0317,2252.5,-2,637
2026-05-08 3:53:02,UNO_01,22.9375,9.342295,932,6606,10.16342,169.1997,2250.833,-2,634
2026-05-08 3:53:15,UNO_01,22.9375,9.339679,1096,6975,10.73229,175.2935,2258.333,-2,630
2026-05-08 3:53:27,UNO_01,22.9375,9.743458,931,6611,10.17132,209.9927,2265.833,-2,641
2026-05-08 3:53:40,UNO_01,22.9375,10.00683,932,6606,10.16342,304.3228,2263.333,-2,638
2026-05-08 3:53:53,UNO_01,22.875,10.15508,1000,7046,10.84146,511.0435,2251.667,-2,645
2026-05-08 3:54:05,UNO_01,22.9375,10.32427,931,6607,10.16605,300.0669,2265.833,-2,646
2026-05-08 3:54:19,UNO_01,22.9375,10.30857,931,6608,10.16737,265.9302,2265,-2,646
2026-05-08 3:54:31,UNO_01,22.9375,10.35654,932,6978,10.73624,655.9282,2251.667,-2,650
2026-05-08 3:54:43,UNO_01,22.9375,10.53706,971,6607,10.16473,214.3169,2261.667,-2,650
2026-05-08 3:54:56,UNO_01,22.875,10.41235,935,6616,10.1796,228.9907,2246.667,-2,649
2026-05-08 3:55:09,UNO_01,22.9375,10.4359,932,6612,10.17264,819.481,2272.5,-2,648
2026-05-08 3:55:21,UNO_01,22.875,10.69491,1056,6639,10.2152,198.7407,2253.333,-2,648
2026-05-08 3:55:34,UNO_01,22.875,10.48212,934,6621,10.1862,236.7407,2264.167,-2,651
2026-05-08 3:55:47,UNO_01,22.875,10.49171,934,6617,10.18092,372.7446,2250.833,-2,651
2026-05-08 3:56:00,UNO_01,22.875,10.56933,1076,6908,10.62919,272.7739,2265.833,-2,644
2026-05-08 3:56:12,UNO_01,22.9375,10.53444,931,6615,10.1779,228.1274,2260.833,-2,652
2026-05-08 3:56:25,UNO_01,22.9375,10.53706,932,6614,10.17659,176.1626,2273.333,-2,652
2026-05-08 3:56:38,UNO_01,22.9375,10.54491,1029,7011,10.7876,436.9751,2272.5,-2,654
2026-05-08 3:56:50,UNO_01,22.9375,10.60683,931,6609,10.16868,250.4966,2268.333,-2,656
2026-05-08 3:57:03,UNO_01,22.875,10.56322,935,6626,10.19411,215.1821,2269.167,-2,653
2026-05-08 3:57:16,UNO_01,22.9375,10.56584,932,7067,10.8732,701.6899,2267.5,-2,659
2026-05-08 3:57:28,UNO_01,22.9375,10.73851,949,6616,10.17922,221.2271,2250,-2,661
2026-05-08 3:57:41,UNO_01,22.875,10.58067,935,6640,10.21652,333.1489,2262.5,-2,657
2026-05-08 3:57:54,UNO_01,22.875,10.58764,934,6664,10.25344,840.8442,2263.333,-2,652
2026-05-08 3:58:06,UNO_01,22.9375,10.78386,1033,6610,10.17,203.938,2268.333,-2,659
2026-05-08 3:58:22,UNO_01,22.875,10.59549,934,6622,10.18883,242.7642,2258.333,-2,655
2026-05-08 3:58:31,UNO_01,22.875,10.60683,934,6620,10.18488,461.7837,2262.5,-2,653
2026-05-08 3:58:45,UNO_01,22.875,10.73241,1065,6846,10.53294,230.7134,2264.167,-2,649
2026-05-08 3:58:57,UNO_01,22.9375,10.62427,932,6617,10.18054,234.1587,2257.5,-2,660
2026-05-08 3:59:10,UNO_01,22.9375,10.62514,931,6614,10.17659,231.5767,2264.167,-2,660
2026-05-08 3:59:22,UNO_01,22.875,10.6295,1050,7016,10.79531,309.4185,2260,-2,658
2026-05-08 3:59:35,UNO_01,22.9375,10.66264,932,6607,10.16605,223.8149,2270.833,-2,662
2026-05-08 3:59:48,UNO_01,22.875,10.6391,934,6663,10.25212,355.0864,2268.333,-2,660
2026-05-08 4:00:00,UNO_01,22.9375,10.6452,930,7098,10.9206,671.7603,2268.333,-2,670
2026-05-08 4:00:13,UNO_01,22.9375,10.81526,939,6613,10.17395,190.0688,2267.5,-2,670
2026-05-08 4:00:26,UNO_01,22.875,10.64782,934,6623,10.19015,257.3599,2270.833,-2,669
2026-05-08 4:00:38,UNO_01,22.875,10.65741,935,6735,10.36287,867.3989,2253.333,-2,681
2026-05-08 4:00:51,UNO_01,22.875,10.8545,1030,6624,10.19147,301.772,2253.333,-2,691
2026-05-08 4:01:05,UNO_01,22.875,10.66875,934,6622,10.18883,193.5356,2270.833,-2,689
2026-05-08 4:01:17,UNO_01,22.9375,10.66875,931,6614,10.17659,549.2935,2270.833,-2,699
2026-05-08 4:01:29,UNO_01,22.9375,10.82136,1061,6822,10.49658,304.3228,2272.5,-2,704
2026-05-08 4:01:42,UNO_01,22.875,10.6827,934,6621,10.1862,194.4048,2265,-2,700
2026-05-08 4:01:55,UNO_01,22.875,10.68619,934,6619,10.18356,283.0239,2266.667,-2,689
2026-05-08 4:02:07,UNO_01,22.875,10.68357,1053,7022,10.80322,376.9399,2269.167,-2,671
2026-05-08 4:02:20,UNO_01,22.9375,10.72543,932,6615,10.1779,186.5962,2275,-2,676
2026-05-08 4:02:33,UNO_01,22.875,10.69404,934,6621,10.1862,177.9028,2255.833,-2,668
2026-05-08 4:02:45,UNO_01,22.9375,10.68968,933,7103,10.9285,664.6431,2268.333,-2,670
2026-05-08 4:02:58,UNO_01,22.9375,10.8702,937,6615,10.1779,228.1274,2269.167,-2,675
2026-05-08 4:03:11,UNO_01,22.875,10.70276,934,6624,10.19147,212.5884,2270,-2,669
2026-05-08 4:03:23,UNO_01,22.9375,10.70014,932,6698,10.30564,797.2485,2270,-2,677
2026-05-08 4:03:36,UNO_01,22.9375,10.9077,1033,6613,10.17527,173.5513,2252.5,-2,680
2026-05-08 4:03:50,UNO_01,22.875,10.71235,944,6674,10.26794,395.356,2271.667,-2,680
2026-05-08 4:04:01,UNO_01,22.875,10.71148,934,6626,10.19411,588.0513,2266.667,-2,681
2026-05-08 4:04:15,UNO_01,22.9375,10.84665,1065,6868,10.56637,190.0688,2254.167,-2,674
2026-05-08 4:04:27,UNO_01,22.9375,10.71584,932,6619,10.18317,255.647,2270,-2,674
2026-05-08 4:04:39,UNO_01,22.875,10.71846,934,6621,10.18751,197.8716,2250,-2,668
2026-05-08 4:04:52,UNO_01,22.875,10.71846,1029,7031,10.81773,441.1177,2256.667,-2,675
2026-05-08 4:05:05,UNO_01,22.9375,10.78735,931,6618,10.18185,288.9966,2268.333,-2,689
2026-05-08 4:05:17,UNO_01,22.9375,10.7263,931,6613,10.17527,243.6235,2270.833,-2,690
2026-05-08 4:05:30,UNO_01,22.9375,10.7263,932,7031,10.81789,739.2212,2265.833,-2,690
2026-05-08 4:05:43,UNO_01,22.9375,10.90508,949,6613,10.17527,170.0688,2253.333,-2,703
2026-05-08 4:05:55,UNO_01,22.875,10.73067,934,6621,10.1862,288.9966,2269.167,-2,690
2026-05-08 4:06:08,UNO_01,22.9375,10.7359,932,6611,10.17132,940.1353,2253.333,-2,686
2026-05-08 4:06:21,UNO_01,22.875,10.9513,1041,6622,10.18883,190.0688,2270,-2,686
2026-05-08 4:06:33,UNO_01,22.875,10.742,934,6621,10.18751,326.3794,2273.333,-2,684
2026-05-08 4:06:46,UNO_01,22.9375,10.73851,932,6609,10.16868,444.4302,2263.333,-2,689
2026-05-08 4:06:59,UNO_01,22.9375,10.83008,1066,6868,10.56637,279.6099,2249.167,-2,687
2026-05-08 4:07:11,UNO_01,22.875,10.75596,934,6621,10.1862,282.1704,2264.167,-2,698
2026-05-08 4:07:24,UNO_01,22.875,10.74113,934,6627,10.19543,240.1841,2253.333,-2,692
2026-05-08 4:07:37,UNO_01,22.9375,10.74811,1042,7007,10.78102,373.5845,2262.5,-2,696
2026-05-08 4:07:49,UNO_01,22.9375,10.8013,932,6612,10.17264,259.0767,2267.5,-2,716
2026-05-08 4:08:02,UNO_01,22.875,10.7516,934,6624,10.19147,183.9868,2250.833,-2,699
2026-05-08 4:08:15,UNO_01,22.875,10.75421,934,7089,10.90738,653.5493,2260.833,-2,706
2026-05-08 4:08:27,UNO_01,22.9375,10.93474,943,6619,10.18449,156.1157,2273.333,-2,709
2026-05-08 4:08:40,UNO_01,22.875,10.76904,934,6620,10.18488,240.1841,2251.667,-2,711
2026-05-08 4:08:53,UNO_01,22.9375,10.76381,930,6738,10.36621,786.4731,2260,-2,731
2026-05-08 4:09:05,UNO_01,22.9375,10.96177,1027,6617,10.18054,218.6372,2260.833,-2,710
2026-05-08 4:09:18,UNO_01,22.875,10.76991,935,6625,10.19279,213.4536,2265.833,-2,706
2026-05-08 4:09:31,UNO_01,22.875,10.77078,934,6624,10.19147,628.8931,2252.5,-2,708
2026-05-08 4:09:43,UNO_01,22.875,10.91468,1062,6812,10.48021,243.6235,2250.833,-2,707
2026-05-08 4:09:56,UNO_01,22.9375,10.77776,932,6620,10.1858,282.1704,2251.667,-2,713
2026-05-08 4:10:09,UNO_01,22.875,10.77165,934,6627,10.19543,234.1587,2270,-2,731
2026-05-08 4:10:22,UNO_01,22.9375,10.76991,1074,7008,10.78233,393.686,2266.667,-2,726
2026-05-08 4:10:34,UNO_01,22.9375,10.80654,931,6610,10.17,214.3169,2250.833,-2,712
2026-05-08 4:10:47,UNO_01,22.875,10.7795,934,6626,10.19411,294.1099,2261.667,-2,706
2026-05-08 4:10:59,UNO_01,22.875,10.78212,949,7118,10.9522,685.9614,2267.5,-2,703
2026-05-08 4:11:12,UNO_01,22.9375,10.93125,931,6617,10.18054,239.3228,2254.167,-2,713
2026-05-08 4:11:25,UNO_01,22.875,10.77427,934,6633,10.20465,178.7739,2255.833,-2,709
2026-05-08 4:11:38,UNO_01,22.9375,10.78037,930,6883,10.59007,752.4419,2270.833,-2,699
2026-05-08 4:11:50,UNO_01,22.9375,10.96264,990,6617,10.18054,265.9302,2250.833,-2,709
2026-05-08 4:12:03,UNO_01,22.875,10.7891,934,6626,10.19411,221.2271,2264.167,-2,708
2026-05-08 4:12:16,UNO_01,22.875,10.78125,933,6627,10.19543,701.6899,2265,-2,705
2026-05-08 4:12:28,UNO_01,22.9375,10.96875,1053,6690,10.29379,199.604,2268.333,-2,704
2026-05-08 4:12:41,UNO_01,22.875,10.79084,935,6633,10.20465,222.9517,2262.5,-2,706
2026-05-08 4:12:54,UNO_01,22.875,10.78648,934,6624,10.19147,279.6099,2250.833,-2,699
2026-05-08 4:13:06,UNO_01,22.875,10.86061,1090,6973,10.72807,247.061,2253.333,-2,697
2026-05-08 4:13:19,UNO_01,22.9375,10.79084,931,6619,10.18317,247.061,2266.667,-2,704
2026-05-08 4:13:44,UNO_01,22.875,10.79433,1015,7040,10.83091,537.9302,2254.167,-2,701
2026-05-08 4:13:58,UNO_01,22.9375,10.88067,932,6621,10.18712,283.8774,2265,-2,707
2026-05-08 4:14:10,UNO_01,22.875,10.7891,934,6628,10.19806,214.3169,2259.167,-2,712
2026-05-08 4:14:22,UNO_01,22.875,10.78474,935,7052,10.84937,654.3423,2263.333,-2,724
2026-05-08 4:14:35,UNO_01,22.9375,10.96351,955,6613,10.17527,190.0688,2263.333,-2,724
2026-05-08 4:14:48,UNO_01,22.875,10.79346,933,6627,10.19543,279.6099,2266.667,-2,729
2026-05-08 4:15:00,UNO_01,22.875,10.79433,934,6667,10.25739,829.4106,2261.667,-2,724
2026-05-08 4:15:13,UNO_01,22.875,11.00014,1037,6624,10.19147,281.3188,2250,-2,711
2026-05-08 4:15:25,UNO_01,22.875,10.79782,934,6622,10.18883,251.354,2251.667,-2,710
2026-05-08 4:15:38,UNO_01,22.875,10.79084,934,6618,10.18224,470.0259,2252.5,-2,708
2026-05-08 4:15:51,UNO_01,22.9375,10.96351,1061,6833,10.5137,229.8521,2260,-2,714
2026-05-08 4:16:04,UNO_01,22.875,10.7952,934,6631,10.20202,259.9321,2252.5,-2,719
2026-05-08 4:16:16,UNO_01,22.9375,10.78822,932,6619,10.18317,215.1821,2270,-2,729
2026-05-08 4:16:29,UNO_01,22.875,10.78299,1060,7019,10.79927,344.1294,2260.833,-2,739
2026-05-08 4:16:42,UNO_01,22.9375,10.81962,931,6616,10.17922,251.354,2266.667,-2,741
2026-05-08 4:16:54,UNO_01,22.875,10.77601,933,6624,10.19147,341.5962,2258.333,-2,731
2026-05-08 4:17:07,UNO_01,22.9375,10.77863,945,7132,10.97328,668.5962,2252.5,-2,743
2026-05-08 4:17:20,UNO_01,22.9375,10.93648,931,6621,10.18712,225.5415,2263.333,-2,737
2026-05-08 4:17:33,UNO_01,22.875,10.78474,933,6625,10.19279,203.0688,2272.5,-2,741
2026-05-08 4:17:45,UNO_01,22.875,10.78474,934,6860,10.55536,704.8306,2273.333,-2,731
2026-05-08 4:17:58,UNO_01,22.9375,10.97223,996,6617,10.18054,292.4067,2259.167,-2,724
2026-05-08 4:18:11,UNO_01,22.875,10.78735,934,6631,10.20202,246.2017,2272.5,-2,719
2026-05-08 4:18:23,UNO_01,22.875,10.78561,934,6630,10.2007,674.9204,2271.667,-2,719
2026-05-08 4:18:36,UNO_01,22.875,10.96962,1057,6701,10.31013,239.3228,2272.5,-2,710
2026-05-08 4:18:48,UNO_01,22.875,10.78997,934,6623,10.19015,253.0708,2250.833,-2,721
2026-05-08 4:19:01,UNO_01,22.875,10.79607,935,6627,10.19543,238.4653,2262.5,-2,746
2026-05-08 4:19:14,UNO_01,22.875,10.84927,1090,6979,10.7373,187.4614,2265,-2,716
2026-05-08 4:19:26,UNO_01,22.9375,10.79607,932,6616,10.17922,208.2642,2250.833,-2,727
2026-05-08 4:19:39,UNO_01,22.875,10.78997,934,6622,10.18883,271.9204,2272.5,-2,716
2026-05-08 4:19:52,UNO_01,22.875,10.78735,1015,7046,10.84014,521.6528,2259.167,-2,726
2026-05-08 4:20:05,UNO_01,22.9375,10.87369,931,6615,10.1779,186.5962,2257.5,-2,734
2026-05-08 4:20:17,UNO_01,22.875,10.78735,934,6623,10.19015,198.7407,2275,-2,734
2026-05-08 4:20:30,UNO_01,22.875,10.78735,933,7028,10.81245,671.7603,2253.333,-2,740
2026-05-08 4:20:42,UNO_01,22.875,10.96177,958,6625,10.19279,244.481,2251.667,-2,748
2026-05-08 4:20:55,UNO_01,22.875,10.79346,934,6627,10.19543,228.9907,2269.167,-2,761
2026-05-08 4:21:08,UNO_01,22.875,10.7891,935,6672,10.2653,901.2974,2270.833,-2,784
2026-05-08 4:21:21,UNO_01,22.875,11.00189,1042,6630,10.2007,186.5962,2265.833,-2,813
2026-05-08 4:21:33,UNO_01,22.875,10.78822,934,6622,10.18883,209.9927,2272.5,-2,840
2026-05-08 4:21:46,UNO_01,22.875,10.78561,934,6623,10.19015,592.8755,2268.333,-2,811
2026-05-08 4:21:59,UNO_01,22.875,10.90508,1065,6842,10.52767,247.9185,2265.833,-2,893
2026-05-08 4:22:11,UNO_01,22.875,10.80043,933,6627,10.19674,240.1841,2269.167,-2,906
2026-05-08 4:22:24,UNO_01,22.875,10.81003,949,6665,10.25475,267.6411,2273.333,-2,865
2026-05-08 4:22:37,UNO_01,22.875,10.78474,1070,7016,10.79399,334.8384,2252.5,-2,819
2026-05-08 4:22:49,UNO_01,22.875,10.83008,933,6624,10.19147,232.436,2260,-2,806
2026-05-08 4:23:02,UNO_01,22.875,10.79433,935,6627,10.19543,253.0708,2270,-2,789
2026-05-08 4:23:15,UNO_01,22.875,10.78735,934,7143,10.99044,654.3423,2264.167,-2,778
2026-05-08 4:23:27,UNO_01,22.9375,10.95305,931,6619,10.18317,174.4224,2252.5,-2,752
2026-05-08 4:23:40,UNO_01,22.875,10.79258,934,6618,10.18224,209.1294,2271.667,-2,750
2026-05-08 4:23:53,UNO_01,22.9375,10.7891,932,6855,10.54662,707.9673,2252.5,-2,754
2026-05-08 4:24:06,UNO_01,22.875,10.96962,998,6625,10.19279,238.4653,2271.667,-2,743
2026-05-08 4:24:18,UNO_01,22.875,10.79171,934,6625,10.19279,184.854,2270,-2,733
2026-05-08 4:24:31,UNO_01,22.875,10.78735,934,6629,10.19938,675.7095,2270.833,-2,716
2026-05-08 4:24:44,UNO_01,22.875,10.98793,1056,6719,10.33782,260.7896,2251.667,-2,718
2026-05-08 4:24:58,UNO_01,22.9375,10.7952,932,6618,10.18185,232.436,2268.333,-2,717
2026-05-08 4:25:09,UNO_01,22.875,10.78561,933,6633,10.20465,271.9204,2266.667,-2,709
2026-05-08 4:25:34,UNO_01,22.9375,10.78997,932,6619,10.18449,236.7407,2254.167,-2,704
2026-05-08 4:25:47,UNO_01,22.875,10.7795,935,6626,10.19411,223.8149,2255.833,-2,694
2026-05-08 4:26:01,UNO_01,22.875,10.78037,1025,7043,10.83618,476.6118,2262.5,-2,690
2026-05-08 4:26:12,UNO_01,22.9375,10.85537,931,6624,10.19107,237.6021,2251.667,-2,711
2026-05-08 4:26:25,UNO_01,22.875,10.78386,933,6630,10.2007,202.2056,2271.667,-2,709
2026-05-08 4:26:37,UNO_01,22.875,10.78386,933,7056,10.85596,676.4985,2270.833,-2,714
2026-05-08 4:26:50,UNO_01,22.9375,10.96351,944,6616,10.17922,300.0669,2270,-2,714
2026-05-08 4:27:03,UNO_01,22.875,10.78735,934,6629,10.19938,311.1196,2268.333,-2,714
2026-05-08 4:27:15,UNO_01,22.875,10.78735,934,6706,10.31804,829.4106,2248.333,-2,712
2026-05-08 4:27:28,UNO_01,22.875,10.98619,1030,6625,10.19279,241.0435,2270.833,-2,723
2026-05-08 4:27:41,UNO_01,22.875,10.78997,933,6624,10.19147,235.8813,2250,-2,721
2026-05-08 4:27:54,UNO_01,22.9375,10.78386,932,6618,10.18185,572.7466,2265,-2,727
2026-05-08 4:28:06,UNO_01,22.875,10.93997,1061,6821,10.49471,221.2271,2259.167,-2,718
2026-05-08 4:28:19,UNO_01,22.875,10.79258,933,6630,10.2007,248.7798,2271.667,-2,729
2026-05-08 4:28:32,UNO_01,22.875,10.78822,934,6629,10.19938,214.3169,2259.167,-2,730
2026-05-08 4:28:44,UNO_01,22.875,10.7952,1083,7017,10.79663,263.3618,2269.167,-2,736
2026-05-08 4:28:57,UNO_01,22.875,10.82747,950,6681,10.27849,216.9087,2263.333,-2,756
2026-05-08 4:29:10,UNO_01,22.875,10.78561,934,6626,10.19411,197.8716,2268.333,-2,754
2026-05-08 4:29:22,UNO_01,22.875,10.78735,979,7083,10.89815,602.5063,2272.5,-2,741
2026-05-08 4:29:35,UNO_01,22.875,10.91381,934,6623,10.19015,174.4224,2264.167,-2,734
2026-05-08 4:29:48,UNO_01,22.875,10.79782,934,6627,10.19543,210.8599,2266.667,-2,727
2026-05-08 4:30:00,UNO_01,22.875,10.79084,933,6963,10.71357,690.686,2247.5,-2,723
2026-05-08 4:30:13,UNO_01,22.9375,10.97311,973,6620,10.1858,177.0317,2260,-2,718
2026-05-08 4:30:26,UNO_01,22.8125,10.80218,936,6637,10.21167,176.1626,2262.5,-2,717
2026-05-08 4:30:39,UNO_01,22.875,10.79869,934,6624,10.19147,861.3423,2249.167,-2,716
2026-05-08 4:30:51,UNO_01,22.875,11.0202,1057,6627,10.19674,250.4966,2261.667,-2,714
2026-05-08 4:31:04,UNO_01,22.875,10.80305,934,6626,10.19411,239.3228,2246.667,-2,706
2026-05-08 4:31:16,UNO_01,22.875,10.79869,934,6629,10.19938,585.6392,2258.333,-2,696
2026-05-08 4:31:29,UNO_01,22.875,10.89026,1070,6876,10.57909,204.8013,2252.5,-2,706
2026-05-08 4:31:42,UNO_01,22.875,10.8013,934,6627,10.19543,378.6157,2251.667,-2,709
2026-05-08 4:31:54,UNO_01,22.875,10.79433,934,6628,10.19806,266.7837,2250.833,-2,709
2026-05-08 4:32:07,UNO_01,22.875,10.7952,1053,7023,10.80586,381.1313,2247.5,-2,708
2026-05-08 4:32:20,UNO_01,22.875,10.8484,934,6632,10.20334,179.6431,2262.5,-2,714
2026-05-08 4:32:32,UNO_01,22.875,10.79782,934,6627,10.19543,249.6372,2272.5,-2,709
2026-05-08 4:32:45,UNO_01,22.875,10.79171,933,7129,10.96803,620.9106,2251.667,-2,710
2026-05-08 4:32:58,UNO_01,22.875,10.96351,934,6633,10.20465,202.2056,2263.333,-2,711
2026-05-08 4:33:11,UNO_01,22.875,10.79782,934,6631,10.20202,279.6099,2252.5,-2,706
2026-05-08 4:33:23,UNO_01,22.875,10.79694,934,6836,10.51844,703.2622,2252.5,-2,735
2026-05-08 4:33:36,UNO_01,22.875,10.97398,1004,6623,10.19015,155.2446,2245.833,-2,729
2026-05-08 4:33:48,UNO_01,22.8125,10.7891,937,6638,10.21299,373.5845,2265.833,-2,724
2026-05-08 4:34:01,UNO_01,22.875,10.79346,934,6633,10.20597,654.3423,2266.667,-2,724
2026-05-08 4:34:15,UNO_01,22.875,10.92689,1057,6727,10.34968,240.1841,2256.667,-2,727
2026-05-08 4:34:26,UNO_01,22.875,10.71235,934,6628,10.19806,199.604,2262.5,-2,722
2026-05-08 4:34:39,UNO_01,22.875,10.63735,933,6622,10.18883,153.4966,2270,-2,719
2026-05-08 4:34:52,UNO_01,22.875,10.55974,1100,6998,10.76631,376.1021,2271.667,-2,722
2026-05-08 4:35:04,UNO_01,22.9375,10.51875,932,6616,10.17922,149.1255,2265.833,-2,733
2026-05-08 4:35:17,UNO_01,22.875,10.46555,934,6627,10.19543,205.6685,2265.833,-2,724
2026-05-08 4:35:30,UNO_01,22.875,10.41584,1006,7057,10.85728,816.4224,2271.667,-2,735
2026-05-08 4:35:43,UNO_01,22.9375,10.46381,930,6616,10.17922,163.9692,2251.667,-2,732
2026-05-08 4:35:55,UNO_01,22.875,10.29636,934,6621,10.1862,241.0435,2255.833,-2,736
2026-05-08 4:36:08,UNO_01,22.875,10.24055,935,7006,10.77949,644.8169,2264.167,-2,734
2026-05-08 4:36:20,UNO_01,22.875,10.35392,963,6622,10.18883,134.2446,2250.833,-2,733
2026-05-08 4:36:33,UNO_01,22.875,10.17689,933,6625,10.19279,139.5005,2252.5,-2,736
2026-05-08 4:36:46,UNO_01,22.875,10.14026,934,6621,10.18751,770.2622,2261.667,-2,734
2026-05-08 4:36:59,UNO_01,22.875,10.2859,1048,6627,10.19674,209.9927,2266.667,-2,731
2026-05-08 4:37:11,UNO_01,22.875,10.10538,935,6623,10.19015,179.6431,2252.5,-2,741
2026-05-08 4:37:24,UNO_01,22.875,10.08532,933,6621,10.1862,412.8755,2271.667,-2,734
2026-05-08 4:37:37,UNO_01,22.875,10.13851,1067,6854,10.54613,199.604,2265.833,-2,726
2026-05-08 4:37:49,UNO_01,22.9375,10.03822,932,6612,10.17264,161.3521,2258.333,-2,745
2026-05-08 4:38:02,UNO_01,22.875,10.01468,934,6621,10.18751,169.1997,2263.333,-2,716
2026-05-08 4:38:15,UNO_01,22.875,9.989388,1060,7014,10.79136,311.1196,2265,-2,714
2026-05-08 4:38:27,UNO_01,22.9375,10.01555,931,6613,10.17395,163.0962,2269.167,-2,714
2026-05-08 4:38:40,UNO_01,22.9375,9.964969,932,6611,10.17132,165.7134,2271.667,-2,715
2026-05-08 4:38:53,UNO_01,22.9375,9.943167,931,7137,10.98118,597.6919,2260,-2,721
2026-05-08 4:39:05,UNO_01,22.9375,10.04084,931,6616,10.17922,167.4536,2260,-2,772
2026-05-08 4:39:18,UNO_01,22.875,9.922236,934,6620,10.18488,146.5005,2269.167,-2,764
2026-05-08 4:39:31,UNO_01,22.9375,9.903923,932,6829,10.50711,662.2661,2265.833,-2,756
2026-05-08 4:39:43,UNO_01,22.9375,10.01729,1003,6609,10.16868,170.9399,2259.167,-2,754
2026-05-08 4:39:56,UNO_01,22.875,9.868166,934,6617,10.18092,176.1626,2272.5,-2,770
2026-05-08 4:40:09,UNO_01,22.9375,9.838516,931,6617,10.18054,622.5083,2271.667,-2,776
2026-05-08 4:40:21,UNO_01,22.875,9.92834,1058,6735,10.36155,170.9399,2271.667,-2,781
2026-05-08 4:40:34,UNO_01,22.875,9.784446,934,6622,10.18883,159.606,2272.5,-2,804
2026-05-08 4:40:47,UNO_01,22.875,9.745201,933,6617,10.18092,164.8403,2249.167,-2,801
2026-05-08 4:40:59,UNO_01,22.875,9.718166,1099,7004,10.77685,174.4224,2250.833,-2,807
2026-05-08 4:41:13,UNO_01,22.9375,9.698109,931,6614,10.17659,155.2446,2274.167,-2,831
2026-05-08 4:41:25,UNO_01,22.9375,9.693748,932,6613,10.17527,223.8149,2258.333,-2,777
2026-05-08 4:41:37,UNO_01,22.875,9.69026,1008,7047,10.84277,477.436,2270.833,-2,758
2026-05-08 4:41:50,UNO_01,22.9375,9.766132,932,6614,10.17659,177.9028,2249.167,-2,765
2026-05-08 4:42:03,UNO_01,22.875,9.696364,934,6621,10.18751,170.0688,2274.167,-2,756
2026-05-08 4:42:15,UNO_01,22.9375,9.696364,931,6993,10.75995,644.8169,2272.5,-2,763
2026-05-08 4:42:28,UNO_01,22.9375,9.801888,960,6613,10.17527,170.0688,2271.667,-2,750
2026-05-08 4:42:41,UNO_01,22.875,9.676306,934,6624,10.19147,183.9868,2250.833,-2,734
2026-05-08 4:42:54,UNO_01,22.9375,9.666713,931,6613,10.17395,758.647,2270.833,-2,721
2026-05-08 4:43:06,UNO_01,22.9375,9.793166,1045,6612,10.17264,161.3521,2256.667,-2,716
2026-05-08 4:43:19,UNO_01,22.875,9.644038,934,6624,10.19147,183.1196,2258.333,-2,715
2026-05-08 4:43:32,UNO_01,22.9375,9.630958,931,6610,10.17,407.0454,2273.333,-2,720
2026-05-08 4:43:44,UNO_01,22.9375,9.677179,1062,6843,10.52818,160.481,2252.5,-2,722
2026-05-08 4:43:57,UNO_01,22.9375,9.614388,931,6616,10.17922,187.4614,2265,-2,732
2026-05-08 4:44:10,UNO_01,22.9375,9.595202,931,6610,10.17,185.7251,2269.167,-2,734
2026-05-08 4:44:23,UNO_01,22.9375,9.591713,1047,7005,10.77838,279.6099,2271.667,-2,721
2026-05-08 4:44:35,UNO_01,22.9375,9.583864,931,6613,10.17527,163.0962,2264.167,-2,724
2026-05-08 4:44:48,UNO_01,22.9375,9.562062,931,6609,10.16868,218.6372,2261.667,-2,722
2026-05-08 4:45:01,UNO_01,22.9375,9.550726,931,7143,10.9904,614.5161,2255.833,-2,722
2026-05-08 4:45:13,UNO_01,22.9375,9.623981,934,6617,10.18054,163.9692,2260.833,-2,718
2026-05-08 4:45:26,UNO_01,22.9375,9.538516,931,6612,10.17264,156.9888,2256.667,-2,716
2026-05-08 4:45:38,UNO_01,22.875,9.532411,934,6824,10.49998,684.3872,2262.5,-2,716
2026-05-08 4:45:51,UNO_01,22.9375,9.638807,1009,6612,10.17264,150.8755,2270,-2,713
2026-05-08 4:46:05,UNO_01,22.875,9.522818,934,6617,10.18092,173.5513,2269.167,-2,715
2026-05-08 4:46:16,UNO_01,22.9375,9.509737,931,6610,10.17,561.436,2265.833,-2,714
2026-05-08 4:46:29,UNO_01,22.9375,9.603051,1057,6784,10.43732,170.0688,2265,-2,710
2026-05-08 4:46:42,UNO_01,22.9375,9.506248,931,6615,10.1779,159.606,2273.333,-2,716
